Date,Tournament,Round,Home Team,Away Team,Home Score,Away Score,Home Tries,Away Tries,Home Points,Away Points,Venue,Neutral,Home Rank,Away Rank,Home Elo,Away Elo
2003-02-15,6N,1,ITA,WAL,30,22,3,3,4,0,"Stadio Flaminio, Rome",0,13,10,1870,1900
2003-02-15,6N,1,ENG,FRA,25,17,1,3,4,0,"Twickenham, London",0,1,5,1990,1950
2003-02-16,6N,1,SCO,IRE,6,36,0,3,0,4,"Murrayfield, Edinburgh",0,9,3,1910,1970
2003-02-22,6N,2,ITA,IRE,13,37,1,5,0,5,"Stadio Flaminio, Rome",0,13,3,1870,1970
2003-02-22,6N,2,WAL,ENG,9,26,0,2,0,4,"Millennium Stadium, Cardiff",0,10,1,1900,1990
2003-02-23,6N,2,FRA,SCO,38,3,4,0,5,0,"Stade de France, Paris",0,5,9,1950,1910
2003-03-08,6N,3,IRE,FRA,15,12,0,0,4,1,"Lansdowne Rd, Dublin",0,3,5,1970,1950
2003-03-08,6N,3,SCO,WAL,30,22,3,3,4,0,"Murrayfield, Edinburgh",0,9,10,1910,1900
2003-03-09,6N,3,ENG,ITA,40,5,6,1,5,0,"Twickenham, London",0,1,13,1990,1870
2003-03-22,"6N,CA",4,ENG,SCO,40,9,4,0,5,0,"Twickenham, London",0,1,9,1990,1910
2003-03-22,6N,4,WAL,IRE,24,25,3,2,1,4,"Millennium Stadium, Cardiff",0,10,3,1900,1970
2003-03-23,6N,4,ITA,FRA,27,53,4,7,1,5,"Stadio Flaminio, Rome",0,13,5,1870,1950
2003-03-29,6N,5,SCO,ITA,33,25,4,3,5,0,"Murrayfield, Edinburgh",0,9,13,1910,1870
2003-03-29,6N,5,FRA,WAL,33,5,3,1,4,0,"Stade de France, Paris",0,5,10,1950,1900
2003-03-30,6N,5,IRE,ENG,6,42,0,5,0,5,"Lansdowne Rd, Dublin",0,3,1,1970,1990
2003-06-07,ST,,SAF,SCO,29,25,2,3,4,1,"Kings Park Stadium, Durban",0,6,9,1940,1910
2003-06-07,ST,,AUS,IRE,45,16,6,1,5,0,"Subiaco Oval, Perth_AUS",0,4,3,1960,1970
2003-06-14,ST,,ARG,FRA,10,6,1,0,4,1,"Velez Sarsfield, Buenos Aires",0,7,5,1930,1950
2003-06-14,ST,,SAF,SCO,28,19,1,1,4,0,"Ellis Park, Johannesburg",0,6,9,1940,1910
2003-06-14,ST,,AUS,WAL,30,10,5,1,5,0,"Stadium Australia, Sydney",0,4,10,1960,1900
2003-06-14,ST,,NZL,ENG,13,15,1,0,1,4,"Westpac Trust, Wellington",0,2,1,1980,1990
2003-06-14,ST,,TON,IRE,19,40,2,6,0,5,Nuku A'lofa,0,12,3,1880,1970
2003-06-20,ST,,ARG,FRA,33,32,2,2,4,1,"Velez Sarsfield, Buenos Aires",0,7,5,1930,1950
2003-06-20,ST,,SAM,IRE,14,40,2,3,0,4,Apia,0,8,3,1920,1970
2003-06-21,"ST,CC",e,AUS,ENG,14,25,1,3,0,4,"Colonial Stadium, Melbourne",0,4,1,1960,1990
2003-06-21,ST,,NZL,WAL,55,3,8,0,5,0,"Waikato Stadium, Hamilton",0,2,10,1980,1900
2003-06-28,"ST,DG",,NZL,FRA,31,23,3,2,4,0,"Jade Stadium, Christchurch",0,2,5,1980,1950
2003-06-28,,,SAF,ARG,26,25,2,3,4,1,"Boet Erasmus, Pt Elizabeth",0,6,7,1940,1930
2003-07-12,3N,,SAF,AUS,26,22,2,3,4,1,"Newlands, Cape Town",0,6,4,1940,1960
2003-07-19,3N,,SAF,NZL,16,52,1,7,0,5,"Loftus Versfeld, Pretoria",0,6,2,1940,1980
2003-07-26,"3N,BC",a,AUS,NZL,21,50,3,7,0,5,"Stadium Australia, Sydney",0,4,2,1960,1980
2003-08-02,3N,,AUS,SAF,29,9,2,0,4,0,"Suncorp Stadium, Brisbane",0,4,6,1960,1940
2003-08-09,3N,,NZL,SAF,19,11,1,1,4,0,"Carisbrook, Dunedin",0,2,6,1980,1940
2003-08-16,WU,,IRE,WAL,35,12,5,2,5,0,"Lansdowne Rd, Dublin",0,3,10,1970,1900
2003-08-16,"3N,BC",n,NZL,AUS,21,17,2,1,4,1,"Eden Park, Auckland",0,2,4,1980,1960
2003-08-18,WU,,ARG,FIJ,49,30,7,3,5,0,Cordoba,0,7,11,1930,1890
2003-08-22,WU,,FRA,ROM,56,8,8,1,5,0,Lens,0,5,15,1950,1850
2003-08-23,WU,,SCO,ITA,47,15,6,2,5,0,"Murrayfield, Edinburgh",0,9,13,1910,1870
2003-08-23,WU,,WAL,ENG,9,43,1,5,0,5,"Millennium Stadium, Cardiff",0,10,1,1900,1990
2003-08-27,WU,,WAL,ROM,54,8,6,1,5,0,Wrexham,0,10,15,1900,1850
2003-08-30,WU,,IRE,ITA,61,6,8,0,5,0,"Thomond Park, Limerick",0,3,13,1970,1870
2003-08-30,WU,,WAL,SCO,23,9,1,0,4,0,"Millennium Stadium, Cardiff",0,10,9,1900,1910
2003-08-30,WU,,FRA,ENG,17,16,1,1,4,1,Marseille,0,5,1,1950,1990
2003-09-06,WU,,SCO,IRE,10,29,1,4,0,5,"Murrayfield, Edinburgh",0,9,3,1910,1970
2003-09-06,WU,,ENG,FRA,45,14,5,1,5,0,"Twickenham, London",0,1,5,1990,1950
2003-09-06,WU,,ITA,GEO,31,22,4,1,5,0,Asti,0,13,17,1870,1830
2003-10-10,WC,Pool A,AUS,ARG,24,8,2,1,4,0,"Stadium Australia, Sydney",0,3,7,1970,1930
2003-10-11,WC,Pool C,SAF,URU,72,6,12,0,5,0,"Subiaco Oval, Perth_AUS",1,6,19,1940,1810
2003-10-11,WC,Pool D,NZL,ITA,70,7,11,1,5,0,"Colonial Stadium, Melbourne",1,2,13,1980,1870
2003-10-11,WC,Pool A,IRE,ROM,45,17,5,2,5,0,Gosford,1,4,15,1960,1850
2003-10-11,WC,Pool B,FRA,FIJ,61,18,7,2,5,0,"Suncorp Stadium, Brisbane",1,5,11,1950,1890
2003-10-12,WC,Pool B,SCO,JAP,32,11,5,1,5,0,Townsville,1,10,18,1900,1820
2003-10-12,WC,Pool C,ENG,GEO,84,6,12,0,5,0,"Subiaco Oval, Perth_AUS",1,1,17,1990,1830
2003-10-12,WC,Pool D,WAL,CAN,41,10,5,1,5,0,"Colonial Stadium, Melbourne",1,8,16,1920,1840
2003-10-14,WC,Pool A,ARG,NAM,67,14,8,2,5,0,Gosford,1,7,25,1930,1750
2003-10-15,WC,Pool D,ITA,TON,36,12,3,2,4,0,"Bruce Stadium, Canberra",1,13,12,1870,1880
2003-10-15,WC,Pool B,FIJ,USA,19,18,1,2,4,1,"Suncorp Stadium, Brisbane",1,11,14,1890,1860
2003-10-15,WC,Pool C,SAM,URU,60,13,10,2,5,0,"Subiaco Oval, Perth_AUS",1,9,19,1910,1810
2003-10-17,WC,Pool D,NZL,CAN,68,6,10,0,5,0,"Colonial Stadium, Melbourne",1,2,16,1980,1840
2003-10-18,WC,Pool A,AUS,ROM,90,8,13,1,5,0,"Suncorp Stadium, Brisbane",0,3,13,1970,1870
2003-10-18,WC,Pool B,FRA,JAP,51,29,6,2,5,0,Townsville,1,5,18,1950,1820
2003-10-18,WC,Pool C,ENG,SAF,25,6,1,0,4,0,"Subiaco Oval, Perth_AUS",1,1,6,1990,1940
2003-10-19,WC,Pool A,IRE,NAM,64,7,10,1,5,0,"Football Stadium, Sydney",1,4,25,1960,1750
2003-10-19,WC,Pool D,WAL,TON,27,20,2,3,4,1,"Bruce Stadium, Canberra",1,8,15,1920,1850
2003-10-19,WC,Pool C,GEO,SAM,9,46,0,6,0,5,"Subiaco Oval, Perth_AUS",1,17,9,1830,1910
2003-10-20,WC,Pool B,SCO,USA,39,15,5,0,5,0,"Suncorp Stadium, Brisbane",1,10,14,1900,1860
2003-10-21,WC,Pool D,ITA,CAN,19,14,1,1,4,1,"Bruce Stadium, Canberra",1,12,16,1880,1840
2003-10-22,WC,Pool A,ARG,ROM,50,3,7,0,5,0,"Football Stadium, Sydney",1,7,13,1930,1870
2003-10-23,WC,Pool B,FIJ,JAP,41,13,5,1,5,0,Townsville,1,11,18,1890,1820
2003-10-24,WC,Pool C,SAF,GEO,46,19,7,1,5,0,"Football Stadium, Sydney",1,6,17,1940,1830
2003-10-24,WC,Pool D,NZL,TON,91,7,13,1,5,0,"Suncorp Stadium, Brisbane",1,2,14,1980,1860
2003-10-25,WC,Pool A,AUS,NAM,142,0,22,0,5,0,Adelaide,0,4,25,1960,1750
2003-10-25,WC,Pool B,FRA,SCO,51,9,5,0,5,0,"Stadium Australia, Sydney",1,5,10,1950,1900
2003-10-25,WC,Pool D,WAL,ITA,27,15,3,0,4,0,"Bruce Stadium, Canberra",1,8,12,1920,1880
2003-10-26,WC,Pool C,ENG,SAM,35,22,4,1,5,0,"Colonial Stadium, Melbourne",1,1,9,1990,1910
2003-10-26,WC,Pool A,IRE,ARG,16,15,1,0,4,1,Adelaide,1,3,7,1970,1930
2003-10-27,WC,Pool B,USA,JAP,39,26,5,2,5,0,Gosford,1,15,18,1850,1820
2003-10-28,WC,Pool C,GEO,URU,12,24,0,3,0,4,"Football Stadium, Sydney",1,17,19,1830,1810
2003-10-29,WC,Pool D,CAN,TON,24,7,2,1,4,0,Wollongong,1,16,14,1840,1860
2003-10-30,WC,Pool A,NAM,ROM,7,37,1,5,0,5,"Launceston, Tasmania",1,25,13,1750,1870
2003-10-31,WC,Pool B,FRA,USA,41,14,5,2,5,0,Wollongong,1,4,15,1960,1850
2003-11-01,WC,Pool A,AUS,IRE,17,16,1,1,4,1,"Colonial Stadium, Melbourne",0,3,5,1970,1950
2003-11-01,WC,Pool B,SCO,FIJ,22,20,1,2,4,1,"Football Stadium, Sydney",1,9,12,1910,1880
2003-11-01,WC,Pool C,SAF,SAM,60,10,8,1,5,0,"Suncorp Stadium, Brisbane",1,6,10,1940,1900
2003-11-02,WC,Pool D,NZL,WAL,53,37,8,4,5,1,"Stadium Australia, Sydney",1,2,8,1980,1920
2003-11-02,WC,Pool C,ENG,URU,111,13,17,1,5,0,"Suncorp Stadium, Brisbane",1,1,16,1990,1840
2003-11-08,WC,Quart,AUS,SCO,33,16,3,1,4,0,"Suncorp Stadium, Brisbane",0,4,9,1960,1910
2003-11-08,WC,Quart,NZL,SAF,29,9,3,0,4,0,"Colonial Stadium, Melbourne",1,1,5,1990,1950
2003-11-09,WC,Quart,FRA,IRE,43,21,4,3,5,0,"Colonial Stadium, Melbourne",1,3,6,1970,1940
2003-11-09,WC,Quart,ENG,WAL,28,17,1,3,4,0,"Suncorp Stadium, Brisbane",1,2,8,1980,1920
2003-11-15,WC,Semi,AUS,NZL,22,10,1,1,4,0,"Stadium Australia, Sydney",0,2,3,1980,1970
2003-11-16,WC,Semi,ENG,FRA,24,7,0,1,4,0,"Stadium Australia, Sydney",1,1,4,1990,1960
2003-11-20,WC,3&4,NZL,FRA,40,13,6,1,5,0,"Stadium Australia, Sydney",1,3,4,1970,1960
2003-11-22,WC,Final,AUS,ENG,17,20,1,1,1,4,"Stadium Australia, Sydney",0,3,1,1970,1990
2004-02-14,6N,1,WAL,SCO,23,10,3,1,4,0,"Millennium Stadium, Cardiff",0,8,9,1920,1910
2004-02-14,6N,1,FRA,IRE,35,17,4,2,5,0,"Stade de France, Paris",0,4,6,1960,1940
2004-02-15,6N,1,ITA,ENG,9,50,0,7,0,5,"Stadio Flaminio, Rome",0,11,1,1890,1990
2004-02-21,"6N,CA",2,SCO,ENG,13,35,1,4,0,5,"Murrayfield, Edinburgh",0,9,1,1910,1990
2004-02-21,6N,2,FRA,ITA,25,0,3,0,4,0,"Stade de France, Paris",0,4,11,1960,1890
2004-02-22,6N,2,IRE,WAL,36,15,6,2,5,0,"Lansdowne Rd, Dublin",0,6,8,1940,1920
2004-03-06,6N,3,ITA,SCO,20,14,1,1,4,1,"Stadio Flaminio, Rome",0,11,9,1890,1910
2004-03-06,6N,3,ENG,IRE,13,19,1,1,1,4,"Twickenham, London",0,1,5,1990,1950
2004-03-07,6N,3,WAL,FRA,22,29,1,2,1,4,"Millennium Stadium, Cardiff",0,8,4,1920,1960
2004-03-20,6N,4,IRE,ITA,19,3,3,0,4,0,"Lansdowne Rd, Dublin",0,5,11,1950,1890
2004-03-20,6N,4,ENG,WAL,31,21,2,3,4,0,"Twickenham, London",0,1,8,1990,1920
2004-03-21,6N,4,SCO,FRA,0,31,0,3,0,4,"Murrayfield, Edinburgh",0,9,4,1910,1960
2004-03-27,6N,5,IRE,SCO,37,16,5,1,5,0,"Lansdowne Rd, Dublin",0,5,9,1950,1910
2004-03-27,6N,5,WAL,ITA,44,10,6,1,5,0,"Millennium Stadium, Cardiff",0,8,11,1920,1890
2004-03-27,6N,5,FRA,ENG,24,21,2,2,4,1,"Stade de France, Paris",0,4,1,1960,1990
2004-05-29,WQ,,SAM,TON,24,14,0,1,4,0,Apia,0,10,19,1900,1810
2004-06-04,ST,,SCO,SAM,38,3,5,0,5,0,"Westpac Trust, Wellington",1,9,12,1910,1880
2004-06-12,ST,1,NZL,ENG,36,3,3,0,4,0,"Carisbrook, Dunedin",0,1,2,1990,1980
2004-06-12,ST,,ARG,WAL,50,44,6,5,5,2,Tucuman,0,7,8,1930,1920
2004-06-12,ST,,SAF,IRE,31,17,4,1,5,0,"Vodacom Park, Bloemfontein",0,5,6,1950,1940
2004-06-13,"ST,HC",1,AUS,SCO,35,15,4,0,5,0,"Colonial Stadium, Melbourne",0,3,9,1970,1910
2004-06-19,ST,,ARG,WAL,20,35,3,4,0,5,"Velez Sarsfield, Buenos Aires",0,8,7,1920,1930
2004-06-19,ST,,SAF,IRE,26,17,2,2,4,0,"Newlands, Cape Town",0,5,6,1950,1940
2004-06-19,"ST,HC",2,AUS,SCO,34,13,5,1,5,0,"Stadium Australia, Sydney",0,3,9,1970,1910
2004-06-19,ST,2,NZL,ENG,36,12,5,0,5,0,"Eden Park, Auckland",0,1,2,1990,1980
2004-06-26,"ST,CC",e,AUS,ENG,51,15,6,2,5,0,"Suncorp Stadium, Brisbane",0,2,3,1980,1970
2004-06-26,ST,,SAF,WAL,53,18,7,2,5,0,"Loftus Versfeld, Pretoria",0,5,7,1950,1930
2004-06-26,,,NZL,ARG,41,7,5,1,5,0,"Waikato Stadium, Hamilton",0,1,8,1990,1920
2004-06-26,,,ROM,ITA,25,24,3,4,4,2,Bucharest,0,14,11,1860,1890
2004-07-03,,,AUS,PAC,29,14,5,2,5,0,Adelaide,0,2,0,1980,2000
2004-07-03,,,USA,FRA,31,39,5,5,1,5,Hartford Connecticut,0,15,4,1850,1960
2004-07-04,,,JAP,ITA,19,32,1,4,0,5,"Prince Chichibu Stadium, Tokyo",0,18,11,1820,1890
2004-07-10,,,CAN,FRA,13,47,1,5,0,5,"York Stadium, Toronto",0,13,4,1870,1960
2004-07-10,,,NZL,PAC,41,26,6,4,5,1,Albany,0,1,0,1990,2000
2004-07-17,"3N,BC",n,NZL,AUS,16,7,1,1,4,0,"Westpac Trust, Wellington",0,1,2,1990,1980
2004-07-17,,,SAF,PAC,38,24,4,4,5,1,Gosford,1,5,0,1950,2000
2004-07-24,3N,,NZL,SAF,23,21,1,3,4,1,"Jade Stadium, Christchurch",0,1,5,1990,1950
2004-07-31,3N,,AUS,SAF,30,26,4,3,5,1,"Subiaco Oval, Perth_AUS",0,2,5,1980,1950
2004-08-07,"3N,BC",n,AUS,NZL,23,18,1,0,4,1,"Stadium Australia, Sydney",0,2,1,1980,1990
2004-08-14,"3N,FC",s,SAF,NZL,40,26,5,2,5,0,"Ellis Park, Johannesburg",0,5,1,1950,1990
2004-08-21,3N,,SAF,AUS,23,19,2,3,4,1,"Kings Park Stadium, Durban",0,5,2,1950,1980
2004-11-06,"AI,HC",1,SCO,AUS,14,31,2,4,0,5,"Murrayfield, Edinburgh",0,9,2,1910,1980
2004-11-06,AI,,WAL,SAF,36,38,3,4,1,5,"Millennium Stadium, Cardiff",0,8,5,1920,1950
2004-11-06,AI,,ITA,CAN,51,6,6,0,5,0,L'Aquila,0,11,14,1890,1860
2004-11-12,AI,,WAL,ROM,66,7,10,1,5,0,"Millennium Stadium, Cardiff",0,8,13,1920,1870
2004-11-13,AI,,ITA,NZL,10,59,1,9,0,5,"Stadio Flaminio, Rome",0,11,1,1890,1990
2004-11-13,AI,,IRE,SAF,17,12,1,0,4,1,"Lansdowne Rd, Dublin",0,6,5,1940,1950
2004-11-13,AI,,SCO,JAP,100,8,15,1,5,0,"McDiarmid Park, Perth_SCO",0,9,17,1910,1830
2004-11-13,AI,,ENG,CAN,70,0,12,0,5,0,"Twickenham, London",0,2,14,1980,1860
2004-11-13,AI,,FRA,AUS,27,14,2,1,4,0,"Stade de France, Paris",0,4,3,1960,1970
2004-11-20,AI,,IRE,USA,55,6,7,0,5,0,"Lansdowne Rd, Dublin",0,6,16,1940,1840
2004-11-20,"AI,HC",2,SCO,AUS,17,31,1,4,0,5,"Hampden Park, Glasgow",0,9,3,1910,1970
2004-11-20,AI,,WAL,NZL,25,26,2,3,1,4,"Millennium Stadium, Cardiff",0,8,1,1920,1990
2004-11-20,AI,,ENG,SAF,32,16,2,1,4,0,"Twickenham, London",0,2,5,1980,1950
2004-11-20,AI,,FRA,ARG,14,24,1,2,0,4,Marseille,0,4,7,1960,1930
2004-11-26,AI,,WAL,JAP,98,0,14,0,5,0,"Millennium Stadium, Cardiff",0,8,18,1920,1820
2004-11-27,"AI,CC",a,ENG,AUS,19,21,3,2,1,4,"Twickenham, London",0,3,2,1970,1980
2004-11-27,AI,,IRE,ARG,21,19,0,1,4,1,"Lansdowne Rd, Dublin",0,6,7,1940,1930
2004-11-27,AI,,SCO,SAF,10,45,1,5,0,5,"Murrayfield, Edinburgh",0,9,4,1910,1960
2004-11-27,AI,,ITA,USA,43,25,5,3,5,0,"Stadio Lamarmora, Biella",0,11,16,1890,1840
2004-11-27,"AI,DG",,FRA,NZL,6,45,0,5,0,5,"Stade de France, Paris",0,5,1,1950,1990
2004-12-04,,,ARG,SAF,7,39,1,5,0,5,"Velez Sarsfield, Buenos Aires",0,7,4,1930,1960
2005-02-05,6N,1,FRA,SCO,16,9,1,0,4,1,"Stade de France, Paris",0,5,9,1950,1910
2005-02-05,6N,1,WAL,ENG,11,9,1,0,4,1,"Millennium Stadium, Cardiff",0,7,4,1930,1960
2005-02-06,6N,1,ITA,IRE,17,28,1,3,0,4,"Stadio Flaminio, Rome",0,11,6,1890,1940
2005-02-12,6N,2,ITA,WAL,8,38,1,6,0,5,"Stadio Flaminio, Rome",0,11,7,1890,1930
2005-02-12,6N,2,SCO,IRE,13,40,2,5,0,5,"Murrayfield, Edinburgh",0,9,5,1910,1950
2005-02-13,6N,2,ENG,FRA,17,18,2,0,1,4,"Twickenham, London",0,6,4,1940,1960
2005-02-26,6N,3,SCO,ITA,18,10,0,1,4,0,"Murrayfield, Edinburgh",0,9,12,1910,1880
2005-02-26,6N,3,FRA,WAL,18,24,2,2,1,4,"Stade de France, Paris",0,5,7,1950,1930
2005-02-27,6N,3,IRE,ENG,19,13,1,1,4,1,"Lansdowne Rd, Dublin",0,4,6,1960,1940
2005-03-12,6N,4,IRE,FRA,19,26,1,2,1,4,"Lansdowne Rd, Dublin",0,5,4,1950,1960
2005-03-12,6N,4,ENG,ITA,39,7,6,1,5,0,"Twickenham, London",0,6,12,1940,1880
2005-03-13,6N,4,SCO,WAL,22,46,3,6,0,5,"Murrayfield, Edinburgh",0,9,7,1910,1930
2005-03-19,6N,5,ITA,FRA,13,56,1,7,0,5,"Stadio Flaminio, Rome",0,12,4,1880,1960
2005-03-19,6N,5,WAL,IRE,32,20,2,2,4,0,"Millennium Stadium, Cardiff",0,5,7,1950,1930
2005-03-19,"6N,CA",5,ENG,SCO,43,22,7,3,5,0,"Twickenham, London",0,6,9,1940,1910
2005-04-23,,,ARG,JAP,68,36,9,4,5,1,"Cricket & Rugby, Buenos Aires",0,8,18,1920,1820
2005-05-23,,,LIO,ARG,25,25,1,1,2,2,"Millennium Stadium, Cardiff",0,0,8,2000,1920
2005-06-04,TO,,USA,WAL,3,77,0,11,0,5,Hartford Connecticut,0,15,5,1850,1950
2005-06-05,,,ROM,SCO,19,39,1,6,0,5,Bucharest,0,18,9,1820,1910
2005-06-10,,,NZL,FIJ,91,0,15,0,5,0,Albany,0,1,10,1990,1900
2005-06-11,,,SAF,URU,134,3,21,0,5,0,East_London,0,3,14,1970,1860
2005-06-11,,,AUS,SAM,74,7,12,1,5,0,"Stadium Australia, Sydney",0,2,11,1980,1890
2005-06-11,TO,,CAN,WAL,3,60,0,9,0,5,"York Stadium, Toronto",0,13,5,1870,1950
2005-06-11,ST,1,ARG,ITA,35,21,2,0,4,0,Salta,0,8,12,1920,1880
2005-06-12,TO,1,JAP,IRE,12,44,0,4,0,5,"Nagai Stadium, Osaka",0,18,7,1820,1930
2005-06-17,ST,2,ARG,ITA,29,30,2,3,1,4,Cordoba,0,8,11,1920,1890
2005-06-18,ST,1,SAF,FRA,30,30,3,4,2,3,"Kings Park Stadium, Durban",0,3,4,1970,1960
2005-06-19,TO,2,JAP,IRE,18,47,2,7,0,5,"Prince Chichibu Stadium, Tokyo",0,18,7,1820,1930
2005-06-25,ST,2,SAF,FRA,27,13,3,1,4,0,"Boet Erasmus, Pt Elizabeth",0,3,4,1970,1960
2005-06-25,ST,,AUS,ITA,69,21,11,3,5,0,"Colonial Stadium, Melbourne",0,2,11,1980,1890
2005-06-25,LT,1,NZL,LIO,21,3,2,0,4,0,"Jade Stadium, Christchurch",0,1,0,1990,2000
2005-07-02,,,CAN,ARG,22,15,1,2,4,1,Calgary,0,13,8,1870,1920
2005-07-02,LT,2,NZL,LIO,48,18,5,2,5,0,"Westpac Trust, Wellington",0,1,0,1990,2000
2005-07-02,ST,,AUS,FRA,37,31,6,4,5,2,"Suncorp Stadium, Brisbane",0,2,4,1980,1960
2005-07-09,LT,3,NZL,LIO,38,19,5,1,5,0,"Eden Park, Auckland",0,1,0,1990,2000
2005-07-09,MP,s,AUS,SAF,30,12,5,0,5,0,"Stadium Australia, Sydney",0,2,3,1980,1970
2005-07-23,MP,s,SAF,AUS,33,20,3,3,4,0,"Ellis Park, Johannesburg",0,3,2,1970,1980
2005-07-30,3N,,SAF,AUS,22,16,1,1,4,1,"Loftus Versfeld, Pretoria",0,3,2,1970,1980
2005-08-06,3N,,SAF,NZL,22,16,1,1,4,1,"Newlands, Cape Town",0,2,1,1980,1990
2005-08-13,"3N,BC",n,AUS,NZL,13,30,1,3,0,4,"Stadium Australia, Sydney",0,3,1,1970,1990
2005-08-20,3N,,AUS,SAF,19,22,1,2,1,4,"Subiaco Oval, Perth_AUS",0,3,2,1970,1980
2005-08-27,3N,,NZL,SAF,31,27,4,3,5,1,"Carisbrook, Dunedin",0,1,2,1990,1980
2005-09-03,"3N,BC",n,NZL,AUS,34,24,4,4,5,1,"Eden Park, Auckland",0,1,3,1990,1970
2005-11-05,"AI,GS",1,WAL,NZL,3,41,0,5,0,5,"Millennium Stadium, Cardiff",0,6,1,1940,1990
2005-11-05,,,ARG,SAF,23,34,3,3,0,4,"Velez Sarsfield, Buenos Aires",0,8,2,1920,1980
2005-11-05,AI,,FRA,AUS,26,16,2,1,4,0,Marseille,0,3,4,1970,1960
2005-11-11,AI,,WAL,FIJ,11,10,1,1,4,1,"Millennium Stadium, Cardiff",0,6,9,1940,1910
2005-11-12,"AI,GS",2,IRE,NZL,7,45,1,5,0,5,"Lansdowne Rd, Dublin",0,7,1,1930,1990
2005-11-12,"AI,CC",e,ENG,AUS,26,16,2,1,4,0,"Twickenham, London",0,4,5,1960,1950
2005-11-12,AI,,ITA,TON,48,0,7,0,5,0,"Stadio Lungobisenzio, Prato",0,11,20,1890,1800
2005-11-12,AI,,FRA,CAN,50,6,7,0,5,0,Nantes,0,3,13,1970,1870
2005-11-12,AI,,SCO,ARG,19,23,1,2,1,4,"Murrayfield, Edinburgh",0,10,8,1900,1920
2005-11-19,AI,,POR,FIJ,17,26,2,4,0,5,Lisbon,0,17,9,1830,1910
2005-11-19,,,ROM,CAN,22,20,3,2,4,1,Bucharest,0,16,13,1840,1870
2005-11-19,"AI,GS",3,ENG,NZL,19,23,1,2,1,4,"Twickenham, London",0,5,1,1950,1990
2005-11-19,AI,,IRE,AUS,14,30,1,3,0,4,"Lansdowne Rd, Dublin",0,7,3,1930,1970
2005-11-19,AI,,ITA,ARG,22,39,1,4,0,5,Genoa,0,12,8,1880,1920
2005-11-19,AI,,FRA,TON,43,8,5,1,5,0,Stade Toulouse,0,4,20,1960,1800
2005-11-19,AI,,WAL,SAF,16,33,1,4,0,5,"Millennium Stadium, Cardiff",0,6,2,1940,1980
2005-11-20,AI,,SCO,SAM,18,11,2,1,4,1,"Murrayfield, Edinburgh",0,10,11,1900,1890
2005-11-26,AI,,IRE,ROM,43,12,6,0,5,0,"Lansdowne Rd, Dublin",0,7,16,1930,1840
2005-11-26,"AI,GS",4,SCO,NZL,10,29,1,4,0,5,"Murrayfield, Edinburgh",0,9,1,1910,1990
2005-11-26,AI,,ENG,SAM,40,3,5,0,5,0,"Twickenham, London",0,5,12,1950,1880
2005-11-26,AI,,ITA,FIJ,23,8,2,1,4,0,"Stadio Brianteo, Monza",0,11,10,1890,1900
2005-11-26,AI,,WAL,AUS,24,22,2,3,4,1,"Millennium Stadium, Cardiff",0,6,4,1940,1960
2005-11-26,AI,,FRA,SAF,26,20,3,2,4,1,"Stade de France, Paris",0,3,2,1970,1980
2005-12-03,,,ARG,SAM,12,28,2,3,0,4,"Cricket & Rugby, Buenos Aires",0,8,9,1920,1910
2006-02-04,6N,1,IRE,ITA,26,16,2,1,4,0,"Lansdowne Rd, Dublin",0,7,12,1930,1880
2006-02-04,6N,1,ENG,WAL,47,13,6,1,5,0,"Twickenham, London",0,3,6,1970,1940
2006-02-05,6N,1,SCO,FRA,20,16,2,2,4,1,"Murrayfield, Edinburgh",0,8,4,1920,1960
2006-02-11,6N,2,FRA,IRE,43,31,6,4,5,1,"Stade de France, Paris",0,3,7,1970,1930
2006-02-11,6N,2,ITA,ENG,16,31,1,4,0,5,"Stadio Flaminio, Rome",0,12,4,1880,1960
2006-02-12,6N,2,WAL,SCO,28,18,4,2,5,0,"Millennium Stadium, Cardiff",0,6,8,1940,1920
2006-02-25,6N,3,FRA,ITA,37,12,5,0,5,0,"Stade de France, Paris",0,3,12,1970,1880
2006-02-25,"6N,CA",3,SCO,ENG,18,12,0,0,4,1,"Murrayfield, Edinburgh",0,8,5,1920,1950
2006-02-26,6N,3,IRE,WAL,31,5,3,1,4,0,"Lansdowne Rd, Dublin",0,6,7,1940,1930
2006-03-11,6N,4,WAL,ITA,18,18,2,2,2,2,"Millennium Stadium, Cardiff",0,7,11,1930,1890
2006-03-11,6N,4,IRE,SCO,15,9,0,0,4,1,"Lansdowne Rd, Dublin",0,6,8,1940,1920
2006-03-12,6N,4,FRA,ENG,31,6,3,0,4,0,"Stade de France, Paris",0,3,5,1970,1950
2006-03-18,6N,5,ITA,SCO,10,13,1,1,1,4,"Stadio Flaminio, Rome",0,12,8,1880,1920
2006-03-18,6N,5,WAL,FRA,16,21,1,2,1,4,"Millennium Stadium, Cardiff",0,7,3,1930,1970
2006-03-18,6N,5,ENG,IRE,24,28,2,3,1,4,"Twickenham, London",0,6,5,1940,1950
2006-06-10,ST,1,SAF,SCO,36,16,4,1,5,0,"Kings Park Stadium, Durban",0,2,7,1980,1930
2006-06-10,ST,1,NZL,IRE,34,23,3,2,4,0,"Waikato Stadium, Hamilton",0,1,5,1990,1950
2006-06-11,,,JAP,ITA,6,52,0,7,0,5,"Prince Chichibu Stadium, Tokyo",0,19,11,1810,1890
